Plate,Sample,Gate,Count,%Total,%Gated
3-5.5,D3,R1,44130,69.251,69.251
3-5.5,D3,mCh+,18172,28.516,41.178
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,R1,44130,69.251,69.251
3-5.5,D3,R1,44130,69.251,69.251
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,mCherry-/GFP+,24101,37.820,54.614
3-5.5,D3,mCherry+/GFP+,796,1.249,1.804
3-5.5,D3,mCherry-/GFP-,1772,2.781,4.015
3-5.5,D3,mCherry+/GFP-,17461,27.401,39.567
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,R1,44130,69.251,69.251
3-5.5,D3,R2,7383,11.586,40.628
3-5.5,D3,R4,621,0.974,3.417
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,mCh+,18172,28.516,28.516
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,R2,7383,11.586,11.586
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,R3,21670,34.005,34.005
3-5.5,D3,R3,21670,34.005,89.420
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,GFP+,24234,38.029,38.029
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,R4,621,0.974,0.974
3-5.5,D3,All Events,63725,100.000,100.000
3-5.5,D3,R1,44130,69.251,69.251
3-5.5,D3,LG1,18172,28.516,28.516
3-5.5,D4,GFP+,73,0.373,28.968
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,R1,252,1.287,1.287
3-5.5,D4,mCh+,100,0.511,39.683
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,R1,252,1.287,1.287
3-5.5,D4,R1,252,1.287,1.287
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,mCherry-/GFP+,75,0.383,29.762
3-5.5,D4,mCherry+/GFP+,1,0.005,0.397
3-5.5,D4,mCherry-/GFP-,75,0.383,29.762
3-5.5,D4,mCherry+/GFP-,101,0.516,40.079
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,R1,252,1.287,1.287
3-5.5,D4,R2,62,0.317,62.000
3-5.5,D4,R4,0,0.000,0.000
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,mCh+,100,0.511,0.511
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,R2,62,0.317,0.317
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,R3,70,0.357,0.357
3-5.5,D4,R3,70,0.357,95.890
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,GFP+,73,0.373,0.373
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,R4,0,0.000,0.000
3-5.5,D4,All Events,19585,100.000,100.000
3-5.5,D4,R1,252,1.287,1.287
3-5.5,D4,LG1,100,0.511,0.511
3-5.5,D5,GFP+,33760,49.526,72.138
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,R1,46799,68.654,68.654
3-5.5,D5,mCh+,10839,15.901,23.161
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,R1,46799,68.654,68.654
3-5.5,D5,R1,46799,68.654,68.654
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,mCherry-/GFP+,33780,49.555,72.181
3-5.5,D5,mCherry+/GFP+,701,1.028,1.498
3-5.5,D5,mCherry-/GFP-,2119,3.109,4.528
3-5.5,D5,mCherry+/GFP-,10199,14.962,21.793
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,R1,46799,68.654,68.654
3-5.5,D5,R2,3796,5.569,35.022
3-5.5,D5,R4,545,0.800,5.028
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,mCh+,10839,15.901,15.901
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,R2,3796,5.569,5.569
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,R3,30119,44.185,44.185
3-5.5,D5,R3,30119,44.185,89.215
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,GFP+,33760,49.526,49.526
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,R4,545,0.800,0.800
3-5.5,D5,All Events,68166,100.000,100.000
3-5.5,D5,R1,46799,68.654,68.654
3-5.5,D5,LG1,10839,15.901,15.901
3-5.5,D6,GFP+,45972,53.437,71.817
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,R1,64013,74.407,74.407
3-5.5,D6,mCh+,15060,17.505,23.526
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,R1,64013,74.407,74.407
3-5.5,D6,R1,64013,74.407,74.407
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,mCherry-/GFP+,45728,53.153,71.435
3-5.5,D6,mCherry+/GFP+,1261,1.466,1.970
3-5.5,D6,mCherry-/GFP-,3112,3.617,4.862
3-5.5,D6,mCherry+/GFP-,13912,16.171,21.733
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,R1,64013,74.407,74.407
3-5.5,D6,R2,4512,5.245,29.960
3-5.5,D6,R4,980,1.139,6.507
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,mCh+,15060,17.505,17.505
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,R2,4512,5.245,5.245
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,R3,40818,47.446,47.446
3-5.5,D6,R3,40818,47.446,88.789
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,GFP+,45972,53.437,53.437
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,R4,980,1.139,1.139
3-5.5,D6,All Events,86031,100.000,100.000
3-5.5,D6,R1,64013,74.407,74.407
3-5.5,D6,LG1,15060,17.505,17.505
3-5.5,D7,GFP+,30387,44.329,65.948
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,R1,46077,67.218,67.218
3-5.5,D7,mCh+,13597,19.835,29.509
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,R1,46077,67.218,67.218
3-5.5,D7,R1,46077,67.218,67.218
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,mCherry-/GFP+,30243,44.119,65.636
3-5.5,D7,mCherry+/GFP+,809,1.180,1.756
3-5.5,D7,mCherry-/GFP-,2141,3.123,4.647
3-5.5,D7,mCherry+/GFP-,12884,18.795,27.962
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,R1,46077,67.218,67.218
3-5.5,D7,R2,4958,7.233,36.464
3-5.5,D7,R4,620,0.904,4.560
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,mCh+,13597,19.835,19.835
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,R2,4958,7.233,7.233
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,R3,26926,39.280,39.280
3-5.5,D7,R3,26926,39.280,88.610
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,GFP+,30387,44.329,44.329
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,R4,620,0.904,0.904
3-5.5,D7,All Events,68549,100.000,100.000
3-5.5,D7,R1,46077,67.218,67.218
3-5.5,D7,LG1,13597,19.835,19.835
3-5.5,D8,GFP+,23,0.123,28.750
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,R1,80,0.427,0.427
3-5.5,D8,mCh+,16,0.085,20.000
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,R1,80,0.427,0.427
3-5.5,D8,R1,80,0.427,0.427
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,mCherry-/GFP+,24,0.128,30.000
3-5.5,D8,mCherry+/GFP+,0,0.000,0.000
3-5.5,D8,mCherry-/GFP-,40,0.213,50.000
3-5.5,D8,mCherry+/GFP-,16,0.085,20.000
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,R1,80,0.427,0.427
3-5.5,D8,R2,11,0.059,68.750
3-5.5,D8,R4,0,0.000,0.000
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,mCh+,16,0.085,0.085
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,R2,11,0.059,0.059
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,R3,21,0.112,0.112
3-5.5,D8,R3,21,0.112,91.304
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,GFP+,23,0.123,0.123
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,R4,0,0.000,0.000
3-5.5,D8,All Events,18755,100.000,100.000
3-5.5,D8,R1,80,0.427,0.427
3-5.5,D8,LG1,16,0.085,0.085
3-5.5,D9,GFP+,64609,56.278,70.683
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,R1,91407,79.621,79.621
3-5.5,D9,mCh+,23030,20.060,25.195
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,R1,91407,79.621,79.621
3-5.5,D9,R1,91407,79.621,79.621
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,mCherry-/GFP+,63750,55.530,69.743
3-5.5,D9,mCherry+/GFP+,2455,2.138,2.686
3-5.5,D9,mCherry-/GFP-,4309,3.753,4.714
3-5.5,D9,mCherry+/GFP-,20893,18.199,22.857
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,R1,91407,79.621,79.621
3-5.5,D9,R2,5563,4.846,24.155
3-5.5,D9,R4,1795,1.564,7.794
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,mCh+,23030,20.060,20.060
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,R2,5563,4.846,4.846
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,R3,56110,48.875,48.875
3-5.5,D9,R3,56110,48.875,86.845
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,GFP+,64609,56.278,56.278
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,R4,1795,1.564,1.564
3-5.5,D9,All Events,114803,100.000,100.000
3-5.5,D9,R1,91407,79.621,79.621
3-5.5,D9,LG1,23030,20.060,20.060
3-5.5,D10,GFP+,41542,51.879,71.477
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,R1,58119,72.581,72.581
3-5.5,D10,mCh+,13622,17.012,23.438
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,R1,58119,72.581,72.581
3-5.5,D10,R1,58119,72.581,72.581
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,mCherry-/GFP+,41426,51.734,71.278
3-5.5,D10,mCherry+/GFP+,1085,1.355,1.867
3-5.5,D10,mCherry-/GFP-,2936,3.667,5.052
3-5.5,D10,mCherry+/GFP-,12672,15.825,21.804
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,R1,58119,72.581,72.581
3-5.5,D10,R2,4209,5.256,30.899
3-5.5,D10,R4,803,1.003,5.895
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,mCh+,13622,17.012,17.012
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,R2,4209,5.256,5.256
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,R3,36603,45.711,45.711
3-5.5,D10,R3,36603,45.711,88.111
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,GFP+,41542,51.879,51.879
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,R4,803,1.003,1.003
3-5.5,D10,All Events,80075,100.000,100.000
3-5.5,D10,R1,58119,72.581,72.581
3-5.5,D10,LG1,13622,17.012,17.012
3-5.5,D11,GFP+,31524,45.464,65.893
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,R1,47841,68.997,68.997
3-5.5,D11,mCh+,13925,20.083,29.107
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,R1,47841,68.997,68.997
3-5.5,D11,R1,47841,68.997,68.997
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,mCherry-/GFP+,31376,45.251,65.584
3-5.5,D11,mCherry+/GFP+,911,1.314,1.904
3-5.5,D11,mCherry-/GFP-,2409,3.474,5.035
3-5.5,D11,mCherry+/GFP-,13145,18.958,27.476
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,R1,47841,68.997,68.997
3-5.5,D11,R2,4635,6.685,33.285
3-5.5,D11,R4,687,0.991,4.934
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,mCh+,13925,20.083,20.083
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,R2,4635,6.685,6.685
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,R3,27549,39.731,39.731
3-5.5,D11,R3,27549,39.731,87.391
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,GFP+,31524,45.464,45.464
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,R4,687,0.991,0.991
3-5.5,D11,All Events,69338,100.000,100.000
3-5.5,D11,R1,47841,68.997,68.997
3-5.5,D11,LG1,13925,20.083,20.083
3-5.5,D12,GFP+,83,0.456,41.294
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,R1,201,1.105,1.105
3-5.5,D12,mCh+,66,0.363,32.836
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,R1,201,1.105,1.105
3-5.5,D12,R1,201,1.105,1.105
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,mCherry-/GFP+,87,0.478,43.284
3-5.5,D12,mCherry+/GFP+,1,0.005,0.498
3-5.5,D12,mCherry-/GFP-,46,0.253,22.886
3-5.5,D12,mCherry+/GFP-,67,0.368,33.333
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,R1,201,1.105,1.105
3-5.5,D12,R2,35,0.192,53.030
3-5.5,D12,R4,0,0.000,0.000
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,mCh+,66,0.363,0.363
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,R2,35,0.192,0.192
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,R3,78,0.429,0.429
3-5.5,D12,R3,78,0.429,93.976
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,GFP+,83,0.456,0.456
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,R4,0,0.000,0.000
3-5.5,D12,All Events,18191,100.000,100.000
3-5.5,D12,R1,201,1.105,1.105
3-5.5,D12,LG1,66,0.363,0.363
3-5.5,E1,GFP+,3415,8.879,18.838
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,R1,18128,47.133,47.133
3-5.5,E1,mCh+,14306,37.196,78.917
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,R1,18128,47.133,47.133
3-5.5,E1,R1,18128,47.133,47.133
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,mCherry-/GFP+,3303,8.588,18.220
3-5.5,E1,mCherry+/GFP+,206,0.536,1.136
3-5.5,E1,mCherry-/GFP-,470,1.222,2.593
3-5.5,E1,mCherry+/GFP-,14149,36.788,78.051
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,R1,18128,47.133,47.133
3-5.5,E1,R2,8167,21.234,57.088
3-5.5,E1,R4,153,0.398,1.069
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,mCh+,14306,37.196,37.196
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,R2,8167,21.234,21.234
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,R3,2839,7.382,7.382
3-5.5,E1,R3,2839,7.382,83.133
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,GFP+,3415,8.879,8.879
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,R4,153,0.398,0.398
3-5.5,E1,All Events,38461,100.000,100.000
3-5.5,E1,R1,18128,47.133,47.133
3-5.5,E1,LG1,14306,37.196,37.196
3-5.5,E2,GFP+,4294,9.872,17.217
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,R1,24941,57.341,57.341
3-5.5,E2,mCh+,20187,46.411,80.939
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,R1,24941,57.341,57.341
3-5.5,E2,R1,24941,57.341,57.341
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,mCherry-/GFP+,4150,9.541,16.639
3-5.5,E2,mCherry+/GFP+,250,0.575,1.002
3-5.5,E2,mCherry-/GFP-,538,1.237,2.157
3-5.5,E2,mCherry+/GFP-,20003,45.988,80.201
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,R1,24941,57.341,57.341
3-5.5,E2,R2,11954,27.483,59.216
3-5.5,E2,R4,189,0.435,0.936
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,mCh+,20187,46.411,46.411
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,R2,11954,27.483,27.483
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,R3,3624,8.332,8.332
3-5.5,E2,R3,3624,8.332,84.397
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,GFP+,4294,9.872,9.872
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,R4,189,0.435,0.435
3-5.5,E2,All Events,43496,100.000,100.000
3-5.5,E2,R1,24941,57.341,57.341
3-5.5,E2,LG1,20187,46.411,46.411
3-5.5,E3,GFP+,3558,8.697,17.155
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,R1,20740,50.698,50.698
3-5.5,E3,mCh+,16788,41.037,80.945
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,R1,20740,50.698,50.698
3-5.5,E3,R1,20740,50.698,50.698
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,mCherry-/GFP+,3443,8.416,16.601
3-5.5,E3,mCherry+/GFP+,212,0.518,1.022
3-5.5,E3,mCherry-/GFP-,466,1.139,2.247
3-5.5,E3,mCherry+/GFP-,16619,40.624,80.130
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,R1,20740,50.698,50.698
3-5.5,E3,R2,9711,23.738,57.845
3-5.5,E3,R4,162,0.396,0.965
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,mCh+,16788,41.037,41.037
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,R2,9711,23.738,23.738
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,R3,2995,7.321,7.321
3-5.5,E3,R3,2995,7.321,84.177
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,GFP+,3558,8.697,8.697
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,R4,162,0.396,0.396
3-5.5,E3,All Events,40909,100.000,100.000
3-5.5,E3,R1,20740,50.698,50.698
3-5.5,E3,LG1,16788,41.037,41.037
3-5.5,E4,GFP+,25,0.129,9.124
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,R1,274,1.413,1.413
3-5.5,E4,mCh+,160,0.825,58.394
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,R1,274,1.413,1.413
3-5.5,E4,R1,274,1.413,1.413
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,mCherry-/GFP+,27,0.139,9.854
3-5.5,E4,mCherry+/GFP+,1,0.005,0.365
3-5.5,E4,mCherry-/GFP-,83,0.428,30.292
3-5.5,E4,mCherry+/GFP-,163,0.840,59.489
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,R1,274,1.413,1.413
3-5.5,E4,R2,103,0.531,64.375
3-5.5,E4,R4,0,0.000,0.000
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,mCh+,160,0.825,0.825
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,R2,103,0.531,0.531
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,R3,23,0.119,0.119
3-5.5,E4,R3,23,0.119,92.000
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,GFP+,25,0.129,0.129
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,R4,0,0.000,0.000
3-5.5,E4,All Events,19398,100.000,100.000
3-5.5,E4,R1,274,1.413,1.413
3-5.5,E4,LG1,160,0.825,0.825
3-5.5,E5,GFP+,3609,10.252,22.175
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,R1,16275,46.232,46.232
3-5.5,E5,mCh+,12318,34.991,75.687
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,R1,16275,46.232,46.232
3-5.5,E5,R1,16275,46.232,46.232
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,mCherry-/GFP+,3505,9.957,21.536
3-5.5,E5,mCherry+/GFP+,203,0.577,1.247
3-5.5,E5,mCherry-/GFP-,406,1.153,2.495
3-5.5,E5,mCherry+/GFP-,12161,34.545,74.722
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,R1,16275,46.232,46.232
3-5.5,E5,R2,7765,22.058,63.038
3-5.5,E5,R4,162,0.460,1.315
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,mCh+,12318,34.991,34.991
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,R2,7765,22.058,22.058
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,R3,2946,8.369,8.369
3-5.5,E5,R3,2946,8.369,81.629
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,GFP+,3609,10.252,10.252
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,R4,162,0.460,0.460
3-5.5,E5,All Events,35203,100.000,100.000
3-5.5,E5,R1,16275,46.232,46.232
3-5.5,E5,LG1,12318,34.991,34.991
3-5.5,E6,GFP+,4264,11.271,21.901
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,R1,19469,51.460,51.460
3-5.5,E6,mCh+,14797,39.111,76.003
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,R1,19469,51.460,51.460
3-5.5,E6,R1,19469,51.460,51.460
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,mCherry-/GFP+,4147,10.961,21.301
3-5.5,E6,mCherry+/GFP+,230,0.608,1.181
3-5.5,E6,mCherry-/GFP-,474,1.253,2.435
3-5.5,E6,mCherry+/GFP-,14618,38.638,75.083
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,R1,19469,51.460,51.460
3-5.5,E6,R2,9094,24.037,61.458
3-5.5,E6,R4,179,0.473,1.210
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,mCh+,14797,39.111,39.111
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,R2,9094,24.037,24.037
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,R3,3555,9.397,9.397
3-5.5,E6,R3,3555,9.397,83.372
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,GFP+,4264,11.271,11.271
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,R4,179,0.473,0.473
3-5.5,E6,All Events,37833,100.000,100.000
3-5.5,E6,R1,19469,51.460,51.460
3-5.5,E6,LG1,14797,39.111,39.111
3-5.5,E7,GFP+,4281,10.759,21.001
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,R1,20385,51.230,51.230
3-5.5,E7,mCh+,15736,39.547,77.194
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,R1,20385,51.230,51.230
3-5.5,E7,R1,20385,51.230,51.230
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,mCherry-/GFP+,4093,10.286,20.078
3-5.5,E7,mCherry+/GFP+,315,0.792,1.545
3-5.5,E7,mCherry-/GFP-,496,1.247,2.433
3-5.5,E7,mCherry+/GFP-,15481,38.906,75.943
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,R1,20385,51.230,51.230
3-5.5,E7,R2,9205,23.133,58.496
3-5.5,E7,R4,253,0.636,1.608
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,mCh+,15736,39.547,39.547
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,R2,9205,23.133,23.133
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,R3,3470,8.721,8.721
3-5.5,E7,R3,3470,8.721,81.056
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,GFP+,4281,10.759,10.759
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,R4,253,0.636,0.636
3-5.5,E7,All Events,39791,100.000,100.000
3-5.5,E7,R1,20385,51.230,51.230
3-5.5,E7,LG1,15736,39.547,39.547
3-5.5,E8,GFP+,5,0.028,5.208
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,R1,96,0.537,0.537
3-5.5,E8,mCh+,55,0.308,57.292
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,R1,96,0.537,0.537
3-5.5,E8,R1,96,0.537,0.537
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,mCherry-/GFP+,5,0.028,5.208
3-5.5,E8,mCherry+/GFP+,1,0.006,1.042
3-5.5,E8,mCherry-/GFP-,36,0.202,37.500
3-5.5,E8,mCherry+/GFP-,54,0.302,56.250
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,R1,96,0.537,0.537
3-5.5,E8,R2,38,0.213,69.091
3-5.5,E8,R4,0,0.000,0.000
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,mCh+,55,0.308,0.308
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,R2,38,0.213,0.213
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,R3,5,0.028,0.028
3-5.5,E8,R3,5,0.028,100.000
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,GFP+,5,0.028,0.028
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,R4,0,0.000,0.000
3-5.5,E8,All Events,17864,100.000,100.000
3-5.5,E8,R1,96,0.537,0.537
3-5.5,E8,LG1,55,0.308,0.308
3-5.5,E9,GFP+,4402,11.100,21.110
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,R1,20853,52.583,52.583
3-5.5,E9,mCh+,15941,40.197,76.445
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,R1,20853,52.583,52.583
3-5.5,E9,R1,20853,52.583,52.583
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,mCherry-/GFP+,4293,10.825,20.587
3-5.5,E9,mCherry+/GFP+,223,0.562,1.069
3-5.5,E9,mCherry-/GFP-,527,1.329,2.527
3-5.5,E9,mCherry+/GFP-,15810,39.867,75.816
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,R1,20853,52.583,52.583
3-5.5,E9,R2,9842,24.818,61.740
3-5.5,E9,R4,184,0.464,1.154
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,mCh+,15941,40.197,40.197
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,R2,9842,24.818,24.818
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,R3,3684,9.290,9.290
3-5.5,E9,R3,3684,9.290,83.689
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,GFP+,4402,11.100,11.100
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,R4,184,0.464,0.464
3-5.5,E9,All Events,39657,100.000,100.000
3-5.5,E9,R1,20853,52.583,52.583
3-5.5,E9,LG1,15941,40.197,40.197
3-5.5,E10,GFP+,2791,8.681,21.852
3-5.5,E10,All Events,32150,100.000,100.000
3-5.5,E10,R1,12772,39.726,39.726
