Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 1.5-2.5hr,C7,R2,BL1-A,YL2-A,199,1.990,84.681
Invasion 1.5-2.5hr,C7,R4,BL1-A,YL2-A,20,0.200,8.511
Invasion 1.5-2.5hr,C7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C7,mCh+,BL1-A,YL2-A,235,2.350,2.350
Invasion 1.5-2.5hr,C7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C7,R2,YL2-A,,199,1.990,1.990
Invasion 1.5-2.5hr,C7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C7,R3,BL1-A,,2171,21.710,21.710
Invasion 1.5-2.5hr,C7,R3,BL1-A,YL2-A,2171,21.710,84.606
Invasion 1.5-2.5hr,C7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C7,GFP+,BL1-A,YL2-A,2566,25.660,25.660
Invasion 1.5-2.5hr,C7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C7,R4,FSC-A,SSC-A,20,0.200,0.200
Invasion 1.5-2.5hr,C7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C7,R1,FSC-A,FSC-H,3987,39.870,39.870
Invasion 1.5-2.5hr,C7,LG1,,,235,2.350,2.350
Invasion 1.5-2.5hr,C8,GFP+,BL1-A,,632,6.320,13.618
Invasion 1.5-2.5hr,C8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,R1,BL1-A,,4641,46.410,46.410
Invasion 1.5-2.5hr,C8,mCh+,YL2-A,,1156,11.560,24.908
Invasion 1.5-2.5hr,C8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,R1,YL2-A,,4641,46.410,46.410
Invasion 1.5-2.5hr,C8,R1,FSC-H,SSC-H,4641,46.410,46.410
Invasion 1.5-2.5hr,C8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,mCherry-/GFP+,YL2-A,BL1-A,574,5.740,12.368
Invasion 1.5-2.5hr,C8,mCherry+/GFP+,YL2-A,BL1-A,70,0.700,1.508
Invasion 1.5-2.5hr,C8,mCherry-/GFP-,YL2-A,BL1-A,228,2.280,4.913
Invasion 1.5-2.5hr,C8,mCherry+/GFP-,YL2-A,BL1-A,3769,37.690,81.211
Invasion 1.5-2.5hr,C8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,R1,YL2-A,BL1-A,4641,46.410,46.410
Invasion 1.5-2.5hr,C8,R2,BL1-A,YL2-A,1090,10.900,94.291
Invasion 1.5-2.5hr,C8,R4,BL1-A,YL2-A,29,0.290,2.509
Invasion 1.5-2.5hr,C8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,mCh+,BL1-A,YL2-A,1156,11.560,11.560
Invasion 1.5-2.5hr,C8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,R2,YL2-A,,1090,10.900,10.900
Invasion 1.5-2.5hr,C8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,R3,BL1-A,,493,4.930,4.930
Invasion 1.5-2.5hr,C8,R3,BL1-A,YL2-A,493,4.930,78.006
Invasion 1.5-2.5hr,C8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,GFP+,BL1-A,YL2-A,632,6.320,6.320
Invasion 1.5-2.5hr,C8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,R4,FSC-A,SSC-A,29,0.290,0.290
Invasion 1.5-2.5hr,C8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C8,R1,FSC-A,FSC-H,4641,46.410,46.410
Invasion 1.5-2.5hr,C8,LG1,,,1156,11.560,11.560
Invasion 1.5-2.5hr,C9,GFP+,BL1-A,,3938,39.380,75.081
Invasion 1.5-2.5hr,C9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,R1,BL1-A,,5245,52.450,52.450
Invasion 1.5-2.5hr,C9,mCh+,YL2-A,,172,1.720,3.279
Invasion 1.5-2.5hr,C9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,R1,YL2-A,,5245,52.450,52.450
Invasion 1.5-2.5hr,C9,R1,FSC-H,SSC-H,5245,52.450,52.450
Invasion 1.5-2.5hr,C9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,mCherry-/GFP+,YL2-A,BL1-A,4008,40.080,76.416
Invasion 1.5-2.5hr,C9,mCherry+/GFP+,YL2-A,BL1-A,60,0.600,1.144
Invasion 1.5-2.5hr,C9,mCherry-/GFP-,YL2-A,BL1-A,681,6.810,12.984
Invasion 1.5-2.5hr,C9,mCherry+/GFP-,YL2-A,BL1-A,496,4.960,9.457
Invasion 1.5-2.5hr,C9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,R1,YL2-A,BL1-A,5245,52.450,52.450
Invasion 1.5-2.5hr,C9,R2,BL1-A,YL2-A,118,1.180,68.605
Invasion 1.5-2.5hr,C9,R4,BL1-A,YL2-A,27,0.270,15.698
Invasion 1.5-2.5hr,C9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,mCh+,BL1-A,YL2-A,172,1.720,1.720
Invasion 1.5-2.5hr,C9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,R2,YL2-A,,118,1.180,1.180
Invasion 1.5-2.5hr,C9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,R3,BL1-A,,3301,33.010,33.010
Invasion 1.5-2.5hr,C9,R3,BL1-A,YL2-A,3301,33.010,83.824
Invasion 1.5-2.5hr,C9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,GFP+,BL1-A,YL2-A,3938,39.380,39.380
Invasion 1.5-2.5hr,C9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,R4,FSC-A,SSC-A,27,0.270,0.270
Invasion 1.5-2.5hr,C9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C9,R1,FSC-A,FSC-H,5245,52.450,52.450
Invasion 1.5-2.5hr,C9,LG1,,,172,1.720,1.720
Invasion 1.5-2.5hr,C10,GFP+,BL1-A,,4126,41.260,65.440
Invasion 1.5-2.5hr,C10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,R1,BL1-A,,6305,63.050,63.050
Invasion 1.5-2.5hr,C10,mCh+,YL2-A,,435,4.350,6.899
Invasion 1.5-2.5hr,C10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,R1,YL2-A,,6305,63.050,63.050
Invasion 1.5-2.5hr,C10,R1,FSC-H,SSC-H,6305,63.050,63.050
Invasion 1.5-2.5hr,C10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,mCherry-/GFP+,YL2-A,BL1-A,4056,40.560,64.330
Invasion 1.5-2.5hr,C10,mCherry+/GFP+,YL2-A,BL1-A,191,1.910,3.029
Invasion 1.5-2.5hr,C10,mCherry-/GFP-,YL2-A,BL1-A,783,7.830,12.419
Invasion 1.5-2.5hr,C10,mCherry+/GFP-,YL2-A,BL1-A,1275,12.750,20.222
Invasion 1.5-2.5hr,C10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,R1,YL2-A,BL1-A,6305,63.050,63.050
Invasion 1.5-2.5hr,C10,R2,BL1-A,YL2-A,289,2.890,66.437
Invasion 1.5-2.5hr,C10,R4,BL1-A,YL2-A,76,0.760,17.471
Invasion 1.5-2.5hr,C10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,mCh+,BL1-A,YL2-A,435,4.350,4.350
Invasion 1.5-2.5hr,C10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,R2,YL2-A,,289,2.890,2.890
Invasion 1.5-2.5hr,C10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,R3,BL1-A,,3313,33.130,33.130
Invasion 1.5-2.5hr,C10,R3,BL1-A,YL2-A,3313,33.130,80.296
Invasion 1.5-2.5hr,C10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,GFP+,BL1-A,YL2-A,4126,41.260,41.260
Invasion 1.5-2.5hr,C10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,R4,FSC-A,SSC-A,76,0.760,0.760
Invasion 1.5-2.5hr,C10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C10,R1,FSC-A,FSC-H,6305,63.050,63.050
Invasion 1.5-2.5hr,C10,LG1,,,435,4.350,4.350
Invasion 1.5-2.5hr,C11,GFP+,BL1-A,,3983,39.830,67.807
Invasion 1.5-2.5hr,C11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,R1,BL1-A,,5874,58.740,58.740
Invasion 1.5-2.5hr,C11,mCh+,YL2-A,,318,3.180,5.414
Invasion 1.5-2.5hr,C11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,R1,YL2-A,,5874,58.740,58.740
Invasion 1.5-2.5hr,C11,R1,FSC-H,SSC-H,5874,58.740,58.740
Invasion 1.5-2.5hr,C11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,mCherry-/GFP+,YL2-A,BL1-A,3942,39.420,67.109
Invasion 1.5-2.5hr,C11,mCherry+/GFP+,YL2-A,BL1-A,96,0.960,1.634
Invasion 1.5-2.5hr,C11,mCherry-/GFP-,YL2-A,BL1-A,627,6.270,10.674
Invasion 1.5-2.5hr,C11,mCherry+/GFP-,YL2-A,BL1-A,1209,12.090,20.582
Invasion 1.5-2.5hr,C11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,R1,YL2-A,BL1-A,5874,58.740,58.740
Invasion 1.5-2.5hr,C11,R2,BL1-A,YL2-A,242,2.420,76.101
Invasion 1.5-2.5hr,C11,R4,BL1-A,YL2-A,35,0.350,11.006
Invasion 1.5-2.5hr,C11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,mCh+,BL1-A,YL2-A,318,3.180,3.180
Invasion 1.5-2.5hr,C11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,R2,YL2-A,,242,2.420,2.420
Invasion 1.5-2.5hr,C11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,R3,BL1-A,,3373,33.730,33.730
Invasion 1.5-2.5hr,C11,R3,BL1-A,YL2-A,3373,33.730,84.685
Invasion 1.5-2.5hr,C11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,GFP+,BL1-A,YL2-A,3983,39.830,39.830
Invasion 1.5-2.5hr,C11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,R4,FSC-A,SSC-A,35,0.350,0.350
Invasion 1.5-2.5hr,C11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C11,R1,FSC-A,FSC-H,5874,58.740,58.740
Invasion 1.5-2.5hr,C11,LG1,,,318,3.180,3.180
Invasion 1.5-2.5hr,C12,GFP+,BL1-A,,1123,11.230,20.426
Invasion 1.5-2.5hr,C12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,R1,BL1-A,,5498,54.980,54.980
Invasion 1.5-2.5hr,C12,mCh+,YL2-A,,1014,10.140,18.443
Invasion 1.5-2.5hr,C12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,R1,YL2-A,,5498,54.980,54.980
Invasion 1.5-2.5hr,C12,R1,FSC-H,SSC-H,5498,54.980,54.980
Invasion 1.5-2.5hr,C12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,mCherry-/GFP+,YL2-A,BL1-A,1052,10.520,19.134
Invasion 1.5-2.5hr,C12,mCherry+/GFP+,YL2-A,BL1-A,101,1.010,1.837
Invasion 1.5-2.5hr,C12,mCherry-/GFP-,YL2-A,BL1-A,340,3.400,6.184
Invasion 1.5-2.5hr,C12,mCherry+/GFP-,YL2-A,BL1-A,4005,40.050,72.845
Invasion 1.5-2.5hr,C12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,R1,YL2-A,BL1-A,5498,54.980,54.980
Invasion 1.5-2.5hr,C12,R2,BL1-A,YL2-A,933,9.330,92.012
Invasion 1.5-2.5hr,C12,R4,BL1-A,YL2-A,35,0.350,3.452
Invasion 1.5-2.5hr,C12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,mCh+,BL1-A,YL2-A,1014,10.140,10.140
Invasion 1.5-2.5hr,C12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,R2,YL2-A,,933,9.330,9.330
Invasion 1.5-2.5hr,C12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,R3,BL1-A,,893,8.930,8.930
Invasion 1.5-2.5hr,C12,R3,BL1-A,YL2-A,893,8.930,79.519
Invasion 1.5-2.5hr,C12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,GFP+,BL1-A,YL2-A,1123,11.230,11.230
Invasion 1.5-2.5hr,C12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,R4,FSC-A,SSC-A,35,0.350,0.350
Invasion 1.5-2.5hr,C12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,C12,R1,FSC-A,FSC-H,5498,54.980,54.980
Invasion 1.5-2.5hr,C12,LG1,,,1014,10.140,10.140
Invasion 1.5-2.5hr,D2,GFP+,BL1-A,,2231,22.310,46.411
Invasion 1.5-2.5hr,D2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,R1,BL1-A,,4807,48.070,48.070
Invasion 1.5-2.5hr,D2,mCh+,YL2-A,,1029,10.290,21.406
Invasion 1.5-2.5hr,D2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,R1,YL2-A,,4807,48.070,48.070
Invasion 1.5-2.5hr,D2,R1,FSC-H,SSC-H,4807,48.070,48.070
Invasion 1.5-2.5hr,D2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,mCherry-/GFP+,YL2-A,BL1-A,2213,22.130,46.037
Invasion 1.5-2.5hr,D2,mCherry+/GFP+,YL2-A,BL1-A,206,2.060,4.285
Invasion 1.5-2.5hr,D2,mCherry-/GFP-,YL2-A,BL1-A,468,4.680,9.736
Invasion 1.5-2.5hr,D2,mCherry+/GFP-,YL2-A,BL1-A,1920,19.200,39.942
Invasion 1.5-2.5hr,D2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,R1,YL2-A,BL1-A,4807,48.070,48.070
Invasion 1.5-2.5hr,D2,R2,BL1-A,YL2-A,850,8.500,82.604
Invasion 1.5-2.5hr,D2,R4,BL1-A,YL2-A,107,1.070,10.398
Invasion 1.5-2.5hr,D2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,mCh+,BL1-A,YL2-A,1029,10.290,10.290
Invasion 1.5-2.5hr,D2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,R2,YL2-A,,850,8.500,8.500
Invasion 1.5-2.5hr,D2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,R3,BL1-A,,1614,16.140,16.140
Invasion 1.5-2.5hr,D2,R3,BL1-A,YL2-A,1614,16.140,72.344
Invasion 1.5-2.5hr,D2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,GFP+,BL1-A,YL2-A,2231,22.310,22.310
Invasion 1.5-2.5hr,D2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,R4,FSC-A,SSC-A,107,1.070,1.070
Invasion 1.5-2.5hr,D2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D2,R1,FSC-A,FSC-H,4807,48.070,48.070
Invasion 1.5-2.5hr,D2,LG1,,,1029,10.290,10.290
Invasion 1.5-2.5hr,D3,GFP+,BL1-A,,53,0.530,43.089
Invasion 1.5-2.5hr,D3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,R1,BL1-A,,123,1.230,1.230
Invasion 1.5-2.5hr,D3,mCh+,YL2-A,,15,0.150,12.195
Invasion 1.5-2.5hr,D3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,R1,YL2-A,,123,1.230,1.230
Invasion 1.5-2.5hr,D3,R1,FSC-H,SSC-H,123,1.230,1.230
Invasion 1.5-2.5hr,D3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,mCherry-/GFP+,YL2-A,BL1-A,53,0.530,43.089
Invasion 1.5-2.5hr,D3,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.813
Invasion 1.5-2.5hr,D3,mCherry-/GFP-,YL2-A,BL1-A,31,0.310,25.203
Invasion 1.5-2.5hr,D3,mCherry+/GFP-,YL2-A,BL1-A,38,0.380,30.894
Invasion 1.5-2.5hr,D3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,R1,YL2-A,BL1-A,123,1.230,1.230
Invasion 1.5-2.5hr,D3,R2,BL1-A,YL2-A,14,0.140,93.333
Invasion 1.5-2.5hr,D3,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,D3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,mCh+,BL1-A,YL2-A,15,0.150,0.150
Invasion 1.5-2.5hr,D3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,R2,YL2-A,,14,0.140,0.140
Invasion 1.5-2.5hr,D3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,R3,BL1-A,,45,0.450,0.450
Invasion 1.5-2.5hr,D3,R3,BL1-A,YL2-A,45,0.450,84.906
Invasion 1.5-2.5hr,D3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,GFP+,BL1-A,YL2-A,53,0.530,0.530
Invasion 1.5-2.5hr,D3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,D3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D3,R1,FSC-A,FSC-H,123,1.230,1.230
Invasion 1.5-2.5hr,D3,LG1,,,15,0.150,0.150
Invasion 1.5-2.5hr,D4,GFP+,BL1-A,,160,1.600,4.206
Invasion 1.5-2.5hr,D4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,R1,BL1-A,,3804,38.040,38.040
Invasion 1.5-2.5hr,D4,mCh+,YL2-A,,1538,15.380,40.431
Invasion 1.5-2.5hr,D4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,R1,YL2-A,,3804,38.040,38.040
Invasion 1.5-2.5hr,D4,R1,FSC-H,SSC-H,3804,38.040,38.040
Invasion 1.5-2.5hr,D4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,mCherry-/GFP+,YL2-A,BL1-A,147,1.470,3.864
Invasion 1.5-2.5hr,D4,mCherry+/GFP+,YL2-A,BL1-A,22,0.220,0.578
Invasion 1.5-2.5hr,D4,mCherry-/GFP-,YL2-A,BL1-A,80,0.800,2.103
Invasion 1.5-2.5hr,D4,mCherry+/GFP-,YL2-A,BL1-A,3555,35.550,93.454
Invasion 1.5-2.5hr,D4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,R1,YL2-A,BL1-A,3804,38.040,38.040
Invasion 1.5-2.5hr,D4,R2,BL1-A,YL2-A,1478,14.780,96.099
Invasion 1.5-2.5hr,D4,R4,BL1-A,YL2-A,7,0.070,0.455
Invasion 1.5-2.5hr,D4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,mCh+,BL1-A,YL2-A,1538,15.380,15.380
Invasion 1.5-2.5hr,D4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,R2,YL2-A,,1478,14.780,14.780
Invasion 1.5-2.5hr,D4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,R3,BL1-A,,125,1.250,1.250
Invasion 1.5-2.5hr,D4,R3,BL1-A,YL2-A,125,1.250,78.125
Invasion 1.5-2.5hr,D4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,GFP+,BL1-A,YL2-A,160,1.600,1.600
Invasion 1.5-2.5hr,D4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,R4,FSC-A,SSC-A,7,0.070,0.070
Invasion 1.5-2.5hr,D4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D4,R1,FSC-A,FSC-H,3804,38.040,38.040
Invasion 1.5-2.5hr,D4,LG1,,,1538,15.380,15.380
Invasion 1.5-2.5hr,D5,GFP+,BL1-A,,4690,46.900,67.259
Invasion 1.5-2.5hr,D5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,R1,BL1-A,,6973,69.730,69.730
Invasion 1.5-2.5hr,D5,mCh+,YL2-A,,419,4.190,6.009
Invasion 1.5-2.5hr,D5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,R1,YL2-A,,6973,69.730,69.730
Invasion 1.5-2.5hr,D5,R1,FSC-H,SSC-H,6973,69.730,69.730
Invasion 1.5-2.5hr,D5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,mCherry-/GFP+,YL2-A,BL1-A,4836,48.360,69.353
Invasion 1.5-2.5hr,D5,mCherry+/GFP+,YL2-A,BL1-A,254,2.540,3.643
Invasion 1.5-2.5hr,D5,mCherry-/GFP-,YL2-A,BL1-A,916,9.160,13.136
Invasion 1.5-2.5hr,D5,mCherry+/GFP-,YL2-A,BL1-A,967,9.670,13.868
Invasion 1.5-2.5hr,D5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,R1,YL2-A,BL1-A,6973,69.730,69.730
Invasion 1.5-2.5hr,D5,R2,BL1-A,YL2-A,195,1.950,46.539
Invasion 1.5-2.5hr,D5,R4,BL1-A,YL2-A,92,0.920,21.957
Invasion 1.5-2.5hr,D5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,mCh+,BL1-A,YL2-A,419,4.190,4.190
Invasion 1.5-2.5hr,D5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,R2,YL2-A,,195,1.950,1.950
Invasion 1.5-2.5hr,D5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,R3,BL1-A,,3661,36.610,36.610
Invasion 1.5-2.5hr,D5,R3,BL1-A,YL2-A,3661,36.610,78.060
Invasion 1.5-2.5hr,D5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,GFP+,BL1-A,YL2-A,4690,46.900,46.900
Invasion 1.5-2.5hr,D5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,R4,FSC-A,SSC-A,92,0.920,0.920
Invasion 1.5-2.5hr,D5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D5,R1,FSC-A,FSC-H,6973,69.730,69.730
Invasion 1.5-2.5hr,D5,LG1,,,419,4.190,4.190
Invasion 1.5-2.5hr,D6,GFP+,BL1-A,,2765,27.650,50.687
Invasion 1.5-2.5hr,D6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,R1,BL1-A,,5455,54.550,54.550
Invasion 1.5-2.5hr,D6,mCh+,YL2-A,,814,8.140,14.922
Invasion 1.5-2.5hr,D6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,R1,YL2-A,,5455,54.550,54.550
Invasion 1.5-2.5hr,D6,R1,FSC-H,SSC-H,5455,54.550,54.550
Invasion 1.5-2.5hr,D6,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,mCherry-/GFP+,YL2-A,BL1-A,2723,27.230,49.918
Invasion 1.5-2.5hr,D6,mCherry+/GFP+,YL2-A,BL1-A,240,2.400,4.400
Invasion 1.5-2.5hr,D6,mCherry-/GFP-,YL2-A,BL1-A,634,6.340,11.622
Invasion 1.5-2.5hr,D6,mCherry+/GFP-,YL2-A,BL1-A,1858,18.580,34.060
Invasion 1.5-2.5hr,D6,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,R1,YL2-A,BL1-A,5455,54.550,54.550
Invasion 1.5-2.5hr,D6,R2,BL1-A,YL2-A,638,6.380,78.378
Invasion 1.5-2.5hr,D6,R4,BL1-A,YL2-A,103,1.030,12.654
Invasion 1.5-2.5hr,D6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,mCh+,BL1-A,YL2-A,814,8.140,8.140
Invasion 1.5-2.5hr,D6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,R2,YL2-A,,638,6.380,6.380
Invasion 1.5-2.5hr,D6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,R3,BL1-A,,2081,20.810,20.810
Invasion 1.5-2.5hr,D6,R3,BL1-A,YL2-A,2081,20.810,75.262
Invasion 1.5-2.5hr,D6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,GFP+,BL1-A,YL2-A,2765,27.650,27.650
Invasion 1.5-2.5hr,D6,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,R4,FSC-A,SSC-A,103,1.030,1.030
Invasion 1.5-2.5hr,D6,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D6,R1,FSC-A,FSC-H,5455,54.550,54.550
Invasion 1.5-2.5hr,D6,LG1,,,814,8.140,8.140
Invasion 1.5-2.5hr,D7,GFP+,BL1-A,,2871,28.710,63.546
Invasion 1.5-2.5hr,D7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,R1,BL1-A,,4518,45.180,45.180
Invasion 1.5-2.5hr,D7,mCh+,YL2-A,,256,2.560,5.666
Invasion 1.5-2.5hr,D7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,R1,YL2-A,,4518,45.180,45.180
