Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 3-4hrs,D8,R1,BL1-A,,5871,58.710,58.710
Invasion 3-4hrs,D8,mCh+,YL2-A,,2758,27.580,46.977
Invasion 3-4hrs,D8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D8,R1,YL2-A,,5871,58.710,58.710
Invasion 3-4hrs,D8,R1,FSC-H,SSC-H,5871,58.710,58.710
Invasion 3-4hrs,D8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,D8,mCherry-/GFP+,YL2-A,BL1-A,166,1.660,2.827
Invasion 3-4hrs,D8,mCherry+/GFP+,YL2-A,BL1-A,45,0.450,0.766
Invasion 3-4hrs,D8,mCherry-/GFP-,YL2-A,BL1-A,92,0.920,1.567
Invasion 3-4hrs,D8,mCherry+/GFP-,YL2-A,BL1-A,5568,55.680,94.839
Invasion 3-4hrs,D8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,D8,R1,YL2-A,BL1-A,5871,58.710,58.710
Invasion 3-4hrs,D8,R2,BL1-A,YL2-A,2556,25.560,92.676
Invasion 3-4hrs,D8,R4,BL1-A,YL2-A,25,0.250,0.906
Invasion 3-4hrs,D8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D8,mCh+,BL1-A,YL2-A,2758,27.580,27.580
Invasion 3-4hrs,D8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D8,R2,YL2-A,,2556,25.560,25.560
Invasion 3-4hrs,D8,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D8,R3,BL1-A,,144,1.440,1.440
Invasion 3-4hrs,D8,R3,BL1-A,YL2-A,144,1.440,70.244
Invasion 3-4hrs,D8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D8,GFP+,BL1-A,YL2-A,205,2.050,2.050
Invasion 3-4hrs,D8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,D8,R4,FSC-A,SSC-A,25,0.250,0.250
Invasion 3-4hrs,D8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,D8,R1,FSC-A,FSC-H,5871,58.710,58.710
Invasion 3-4hrs,D8,LG1,,,2758,27.580,27.580
Invasion 3-4hrs,D9,GFP+,BL1-A,,4535,45.350,70.507
Invasion 3-4hrs,D9,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D9,R1,BL1-A,,6432,64.320,64.320
Invasion 3-4hrs,D9,mCh+,YL2-A,,282,2.820,4.384
Invasion 3-4hrs,D9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D9,R1,YL2-A,,6432,64.320,64.320
Invasion 3-4hrs,D9,R1,FSC-H,SSC-H,6432,64.320,64.320
Invasion 3-4hrs,D9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,D9,mCherry-/GFP+,YL2-A,BL1-A,4499,44.990,69.947
Invasion 3-4hrs,D9,mCherry+/GFP+,YL2-A,BL1-A,155,1.550,2.410
Invasion 3-4hrs,D9,mCherry-/GFP-,YL2-A,BL1-A,736,7.360,11.443
Invasion 3-4hrs,D9,mCherry+/GFP-,YL2-A,BL1-A,1042,10.420,16.200
Invasion 3-4hrs,D9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,D9,R1,YL2-A,BL1-A,6432,64.320,64.320
Invasion 3-4hrs,D9,R2,BL1-A,YL2-A,177,1.770,62.766
Invasion 3-4hrs,D9,R4,BL1-A,YL2-A,47,0.470,16.667
Invasion 3-4hrs,D9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D9,mCh+,BL1-A,YL2-A,282,2.820,2.820
Invasion 3-4hrs,D9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D9,R2,YL2-A,,177,1.770,1.770
Invasion 3-4hrs,D9,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D9,R3,BL1-A,,3662,36.620,36.620
Invasion 3-4hrs,D9,R3,BL1-A,YL2-A,3662,36.620,80.750
Invasion 3-4hrs,D9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D9,GFP+,BL1-A,YL2-A,4535,45.350,45.350
Invasion 3-4hrs,D9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,D9,R4,FSC-A,SSC-A,47,0.470,0.470
Invasion 3-4hrs,D9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,D9,R1,FSC-A,FSC-H,6432,64.320,64.320
Invasion 3-4hrs,D9,LG1,,,282,2.820,2.820
Invasion 3-4hrs,D10,GFP+,BL1-A,,3391,33.910,62.015
Invasion 3-4hrs,D10,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D10,R1,BL1-A,,5468,54.680,54.680
Invasion 3-4hrs,D10,mCh+,YL2-A,,530,5.300,9.693
Invasion 3-4hrs,D10,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D10,R1,YL2-A,,5468,54.680,54.680
Invasion 3-4hrs,D10,R1,FSC-H,SSC-H,5468,54.680,54.680
Invasion 3-4hrs,D10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,D10,mCherry-/GFP+,YL2-A,BL1-A,3327,33.270,60.845
Invasion 3-4hrs,D10,mCherry+/GFP+,YL2-A,BL1-A,153,1.530,2.798
Invasion 3-4hrs,D10,mCherry-/GFP-,YL2-A,BL1-A,665,6.650,12.162
Invasion 3-4hrs,D10,mCherry+/GFP-,YL2-A,BL1-A,1323,13.230,24.195
Invasion 3-4hrs,D10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,D10,R1,YL2-A,BL1-A,5468,54.680,54.680
Invasion 3-4hrs,D10,R2,BL1-A,YL2-A,405,4.050,76.415
Invasion 3-4hrs,D10,R4,BL1-A,YL2-A,67,0.670,12.642
Invasion 3-4hrs,D10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D10,mCh+,BL1-A,YL2-A,530,5.300,5.300
Invasion 3-4hrs,D10,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D10,R2,YL2-A,,405,4.050,4.050
Invasion 3-4hrs,D10,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D10,R3,BL1-A,,2731,27.310,27.310
Invasion 3-4hrs,D10,R3,BL1-A,YL2-A,2731,27.310,80.537
Invasion 3-4hrs,D10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D10,GFP+,BL1-A,YL2-A,3391,33.910,33.910
Invasion 3-4hrs,D10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,D10,R4,FSC-A,SSC-A,67,0.670,0.670
Invasion 3-4hrs,D10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,D10,R1,FSC-A,FSC-H,5468,54.680,54.680
Invasion 3-4hrs,D10,LG1,,,530,5.300,5.300
Invasion 3-4hrs,D11,GFP+,BL1-A,,4768,47.680,71.872
Invasion 3-4hrs,D11,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D11,R1,BL1-A,,6634,66.340,66.340
Invasion 3-4hrs,D11,mCh+,YL2-A,,302,3.020,4.552
Invasion 3-4hrs,D11,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D11,R1,YL2-A,,6634,66.340,66.340
Invasion 3-4hrs,D11,R1,FSC-H,SSC-H,6634,66.340,66.340
Invasion 3-4hrs,D11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,D11,mCherry-/GFP+,YL2-A,BL1-A,4715,47.150,71.073
Invasion 3-4hrs,D11,mCherry+/GFP+,YL2-A,BL1-A,124,1.240,1.869
Invasion 3-4hrs,D11,mCherry-/GFP-,YL2-A,BL1-A,716,7.160,10.793
Invasion 3-4hrs,D11,mCherry+/GFP-,YL2-A,BL1-A,1079,10.790,16.265
Invasion 3-4hrs,D11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,D11,R1,YL2-A,BL1-A,6634,66.340,66.340
Invasion 3-4hrs,D11,R2,BL1-A,YL2-A,197,1.970,65.232
Invasion 3-4hrs,D11,R4,BL1-A,YL2-A,41,0.410,13.576
Invasion 3-4hrs,D11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D11,mCh+,BL1-A,YL2-A,302,3.020,3.020
Invasion 3-4hrs,D11,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D11,R2,YL2-A,,197,1.970,1.970
Invasion 3-4hrs,D11,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D11,R3,BL1-A,,3941,39.410,39.410
Invasion 3-4hrs,D11,R3,BL1-A,YL2-A,3941,39.410,82.655
Invasion 3-4hrs,D11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D11,GFP+,BL1-A,YL2-A,4768,47.680,47.680
Invasion 3-4hrs,D11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,D11,R4,FSC-A,SSC-A,41,0.410,0.410
Invasion 3-4hrs,D11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,D11,R1,FSC-A,FSC-H,6634,66.340,66.340
Invasion 3-4hrs,D11,LG1,,,302,3.020,3.020
Invasion 3-4hrs,D12,GFP+,BL1-A,,287,2.870,4.035
Invasion 3-4hrs,D12,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D12,R1,BL1-A,,7113,71.130,71.130
Invasion 3-4hrs,D12,mCh+,YL2-A,,3666,36.660,51.539
Invasion 3-4hrs,D12,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D12,R1,YL2-A,,7113,71.130,71.130
Invasion 3-4hrs,D12,R1,FSC-H,SSC-H,7113,71.130,71.130
Invasion 3-4hrs,D12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,D12,mCherry-/GFP+,YL2-A,BL1-A,214,2.140,3.009
Invasion 3-4hrs,D12,mCherry+/GFP+,YL2-A,BL1-A,85,0.850,1.195
Invasion 3-4hrs,D12,mCherry-/GFP-,YL2-A,BL1-A,131,1.310,1.842
Invasion 3-4hrs,D12,mCherry+/GFP-,YL2-A,BL1-A,6683,66.830,93.955
Invasion 3-4hrs,D12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,D12,R1,YL2-A,BL1-A,7113,71.130,71.130
Invasion 3-4hrs,D12,R2,BL1-A,YL2-A,3293,32.930,89.825
Invasion 3-4hrs,D12,R4,BL1-A,YL2-A,44,0.440,1.200
Invasion 3-4hrs,D12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D12,mCh+,BL1-A,YL2-A,3666,36.660,36.660
Invasion 3-4hrs,D12,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,D12,R2,YL2-A,,3293,32.930,32.930
Invasion 3-4hrs,D12,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,D12,R3,BL1-A,,166,1.660,1.660
Invasion 3-4hrs,D12,R3,BL1-A,YL2-A,166,1.660,57.840
Invasion 3-4hrs,D12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,D12,GFP+,BL1-A,YL2-A,287,2.870,2.870
Invasion 3-4hrs,D12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,D12,R4,FSC-A,SSC-A,44,0.440,0.440
Invasion 3-4hrs,D12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,D12,R1,FSC-A,FSC-H,7113,71.130,71.130
Invasion 3-4hrs,D12,LG1,,,3666,36.660,36.660
Invasion 3-4hrs,E2,GFP+,BL1-A,,2090,20.900,51.238
Invasion 3-4hrs,E2,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E2,R1,BL1-A,,4079,40.790,40.790
Invasion 3-4hrs,E2,mCh+,YL2-A,,1056,10.560,25.889
Invasion 3-4hrs,E2,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E2,R1,YL2-A,,4079,40.790,40.790
Invasion 3-4hrs,E2,R1,FSC-H,SSC-H,4079,40.790,40.790
Invasion 3-4hrs,E2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E2,mCherry-/GFP+,YL2-A,BL1-A,2042,20.420,50.061
Invasion 3-4hrs,E2,mCherry+/GFP+,YL2-A,BL1-A,208,2.080,5.099
Invasion 3-4hrs,E2,mCherry-/GFP-,YL2-A,BL1-A,274,2.740,6.717
Invasion 3-4hrs,E2,mCherry+/GFP-,YL2-A,BL1-A,1555,15.550,38.122
Invasion 3-4hrs,E2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E2,R1,YL2-A,BL1-A,4079,40.790,40.790
Invasion 3-4hrs,E2,R2,BL1-A,YL2-A,861,8.610,81.534
Invasion 3-4hrs,E2,R4,BL1-A,YL2-A,124,1.240,11.742
Invasion 3-4hrs,E2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E2,mCh+,BL1-A,YL2-A,1056,10.560,10.560
Invasion 3-4hrs,E2,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E2,R2,YL2-A,,861,8.610,8.610
Invasion 3-4hrs,E2,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E2,R3,BL1-A,,1467,14.670,14.670
Invasion 3-4hrs,E2,R3,BL1-A,YL2-A,1467,14.670,70.191
Invasion 3-4hrs,E2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E2,GFP+,BL1-A,YL2-A,2090,20.900,20.900
Invasion 3-4hrs,E2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E2,R4,FSC-A,SSC-A,124,1.240,1.240
Invasion 3-4hrs,E2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E2,R1,FSC-A,FSC-H,4079,40.790,40.790
Invasion 3-4hrs,E2,LG1,,,1056,10.560,10.560
Invasion 3-4hrs,E3,GFP+,BL1-A,,1231,12.310,59.584
Invasion 3-4hrs,E3,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E3,R1,BL1-A,,2066,20.660,20.660
Invasion 3-4hrs,E3,mCh+,YL2-A,,267,2.670,12.924
Invasion 3-4hrs,E3,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E3,R1,YL2-A,,2066,20.660,20.660
Invasion 3-4hrs,E3,R1,FSC-H,SSC-H,2066,20.660,20.660
Invasion 3-4hrs,E3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E3,mCherry-/GFP+,YL2-A,BL1-A,1226,12.260,59.342
Invasion 3-4hrs,E3,mCherry+/GFP+,YL2-A,BL1-A,31,0.310,1.500
Invasion 3-4hrs,E3,mCherry-/GFP-,YL2-A,BL1-A,171,1.710,8.277
Invasion 3-4hrs,E3,mCherry+/GFP-,YL2-A,BL1-A,638,6.380,30.881
Invasion 3-4hrs,E3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E3,R1,YL2-A,BL1-A,2066,20.660,20.660
Invasion 3-4hrs,E3,R2,BL1-A,YL2-A,241,2.410,90.262
Invasion 3-4hrs,E3,R4,BL1-A,YL2-A,15,0.150,5.618
Invasion 3-4hrs,E3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E3,mCh+,BL1-A,YL2-A,267,2.670,2.670
Invasion 3-4hrs,E3,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E3,R2,YL2-A,,241,2.410,2.410
Invasion 3-4hrs,E3,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E3,R3,BL1-A,,999,9.990,9.990
Invasion 3-4hrs,E3,R3,BL1-A,YL2-A,999,9.990,81.154
Invasion 3-4hrs,E3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E3,GFP+,BL1-A,YL2-A,1231,12.310,12.310
Invasion 3-4hrs,E3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E3,R4,FSC-A,SSC-A,15,0.150,0.150
Invasion 3-4hrs,E3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E3,R1,FSC-A,FSC-H,2066,20.660,20.660
Invasion 3-4hrs,E3,LG1,,,267,2.670,2.670
Invasion 3-4hrs,E4,GFP+,BL1-A,,860,8.600,11.964
Invasion 3-4hrs,E4,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E4,R1,BL1-A,,7188,71.880,71.880
Invasion 3-4hrs,E4,mCh+,YL2-A,,2487,24.870,34.599
Invasion 3-4hrs,E4,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E4,R1,YL2-A,,7188,71.880,71.880
Invasion 3-4hrs,E4,R1,FSC-H,SSC-H,7188,71.880,71.880
Invasion 3-4hrs,E4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E4,mCherry-/GFP+,YL2-A,BL1-A,683,6.830,9.502
Invasion 3-4hrs,E4,mCherry+/GFP+,YL2-A,BL1-A,195,1.950,2.713
Invasion 3-4hrs,E4,mCherry-/GFP-,YL2-A,BL1-A,164,1.640,2.282
Invasion 3-4hrs,E4,mCherry+/GFP-,YL2-A,BL1-A,6146,61.460,85.504
Invasion 3-4hrs,E4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E4,R1,YL2-A,BL1-A,7188,71.880,71.880
Invasion 3-4hrs,E4,R2,BL1-A,YL2-A,2135,21.350,85.846
Invasion 3-4hrs,E4,R4,BL1-A,YL2-A,93,0.930,3.739
Invasion 3-4hrs,E4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E4,mCh+,BL1-A,YL2-A,2487,24.870,24.870
Invasion 3-4hrs,E4,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E4,R2,YL2-A,,2135,21.350,21.350
Invasion 3-4hrs,E4,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E4,R3,BL1-A,,519,5.190,5.190
Invasion 3-4hrs,E4,R3,BL1-A,YL2-A,519,5.190,60.349
Invasion 3-4hrs,E4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E4,GFP+,BL1-A,YL2-A,860,8.600,8.600
Invasion 3-4hrs,E4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E4,R4,FSC-A,SSC-A,93,0.930,0.930
Invasion 3-4hrs,E4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E4,R1,FSC-A,FSC-H,7188,71.880,71.880
Invasion 3-4hrs,E4,LG1,,,2487,24.870,24.870
Invasion 3-4hrs,E5,GFP+,BL1-A,,2937,29.370,63.475
Invasion 3-4hrs,E5,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E5,R1,BL1-A,,4627,46.270,46.270
Invasion 3-4hrs,E5,mCh+,YL2-A,,350,3.500,7.564
Invasion 3-4hrs,E5,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E5,R1,YL2-A,,4627,46.270,46.270
Invasion 3-4hrs,E5,R1,FSC-H,SSC-H,4627,46.270,46.270
Invasion 3-4hrs,E5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E5,mCherry-/GFP+,YL2-A,BL1-A,2974,29.740,64.275
Invasion 3-4hrs,E5,mCherry+/GFP+,YL2-A,BL1-A,127,1.270,2.745
Invasion 3-4hrs,E5,mCherry-/GFP-,YL2-A,BL1-A,450,4.500,9.726
Invasion 3-4hrs,E5,mCherry+/GFP-,YL2-A,BL1-A,1076,10.760,23.255
Invasion 3-4hrs,E5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E5,R1,YL2-A,BL1-A,4627,46.270,46.270
Invasion 3-4hrs,E5,R2,BL1-A,YL2-A,261,2.610,74.571
Invasion 3-4hrs,E5,R4,BL1-A,YL2-A,53,0.530,15.143
Invasion 3-4hrs,E5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E5,mCh+,BL1-A,YL2-A,350,3.500,3.500
Invasion 3-4hrs,E5,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E5,R2,YL2-A,,261,2.610,2.610
Invasion 3-4hrs,E5,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E5,R3,BL1-A,,2322,23.220,23.220
Invasion 3-4hrs,E5,R3,BL1-A,YL2-A,2322,23.220,79.060
Invasion 3-4hrs,E5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E5,GFP+,BL1-A,YL2-A,2937,29.370,29.370
Invasion 3-4hrs,E5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E5,R4,FSC-A,SSC-A,53,0.530,0.530
Invasion 3-4hrs,E5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E5,R1,FSC-A,FSC-H,4627,46.270,46.270
Invasion 3-4hrs,E5,LG1,,,350,3.500,3.500
Invasion 3-4hrs,E6,GFP+,BL1-A,,2706,27.060,61.556
Invasion 3-4hrs,E6,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E6,R1,BL1-A,,4396,43.960,43.960
Invasion 3-4hrs,E6,mCh+,YL2-A,,714,7.140,16.242
Invasion 3-4hrs,E6,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E6,R1,YL2-A,,4396,43.960,43.960
Invasion 3-4hrs,E6,R1,FSC-H,SSC-H,4396,43.960,43.960
Invasion 3-4hrs,E6,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E6,mCherry-/GFP+,YL2-A,BL1-A,2750,27.500,62.557
Invasion 3-4hrs,E6,mCherry+/GFP+,YL2-A,BL1-A,141,1.410,3.207
Invasion 3-4hrs,E6,mCherry-/GFP-,YL2-A,BL1-A,338,3.380,7.689
Invasion 3-4hrs,E6,mCherry+/GFP-,YL2-A,BL1-A,1167,11.670,26.547
Invasion 3-4hrs,E6,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E6,R1,YL2-A,BL1-A,4396,43.960,43.960
Invasion 3-4hrs,E6,R2,BL1-A,YL2-A,547,5.470,76.611
Invasion 3-4hrs,E6,R4,BL1-A,YL2-A,92,0.920,12.885
Invasion 3-4hrs,E6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E6,mCh+,BL1-A,YL2-A,714,7.140,7.140
Invasion 3-4hrs,E6,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E6,R2,YL2-A,,547,5.470,5.470
Invasion 3-4hrs,E6,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E6,R3,BL1-A,,2066,20.660,20.660
Invasion 3-4hrs,E6,R3,BL1-A,YL2-A,2066,20.660,76.349
Invasion 3-4hrs,E6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E6,GFP+,BL1-A,YL2-A,2706,27.060,27.060
Invasion 3-4hrs,E6,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E6,R4,FSC-A,SSC-A,92,0.920,0.920
Invasion 3-4hrs,E6,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E6,R1,FSC-A,FSC-H,4396,43.960,43.960
Invasion 3-4hrs,E6,LG1,,,714,7.140,7.140
Invasion 3-4hrs,E7,GFP+,BL1-A,,3026,30.260,68.215
Invasion 3-4hrs,E7,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E7,R1,BL1-A,,4436,44.360,44.360
Invasion 3-4hrs,E7,mCh+,YL2-A,,329,3.290,7.417
Invasion 3-4hrs,E7,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E7,R1,YL2-A,,4436,44.360,44.360
Invasion 3-4hrs,E7,R1,FSC-H,SSC-H,4436,44.360,44.360
Invasion 3-4hrs,E7,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E7,mCherry-/GFP+,YL2-A,BL1-A,2997,29.970,67.561
Invasion 3-4hrs,E7,mCherry+/GFP+,YL2-A,BL1-A,81,0.810,1.826
Invasion 3-4hrs,E7,mCherry-/GFP-,YL2-A,BL1-A,350,3.500,7.890
Invasion 3-4hrs,E7,mCherry+/GFP-,YL2-A,BL1-A,1008,10.080,22.723
Invasion 3-4hrs,E7,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E7,R1,YL2-A,BL1-A,4436,44.360,44.360
Invasion 3-4hrs,E7,R2,BL1-A,YL2-A,273,2.730,82.979
Invasion 3-4hrs,E7,R4,BL1-A,YL2-A,34,0.340,10.334
Invasion 3-4hrs,E7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E7,mCh+,BL1-A,YL2-A,329,3.290,3.290
Invasion 3-4hrs,E7,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E7,R2,YL2-A,,273,2.730,2.730
Invasion 3-4hrs,E7,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E7,R3,BL1-A,,2510,25.100,25.100
Invasion 3-4hrs,E7,R3,BL1-A,YL2-A,2510,25.100,82.948
Invasion 3-4hrs,E7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E7,GFP+,BL1-A,YL2-A,3026,30.260,30.260
Invasion 3-4hrs,E7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E7,R4,FSC-A,SSC-A,34,0.340,0.340
Invasion 3-4hrs,E7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E7,R1,FSC-A,FSC-H,4436,44.360,44.360
Invasion 3-4hrs,E7,LG1,,,329,3.290,3.290
Invasion 3-4hrs,E8,GFP+,BL1-A,,777,7.770,19.309
Invasion 3-4hrs,E8,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E8,R1,BL1-A,,4024,40.240,40.240
Invasion 3-4hrs,E8,mCh+,YL2-A,,1603,16.030,39.836
Invasion 3-4hrs,E8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E8,R1,YL2-A,,4024,40.240,40.240
Invasion 3-4hrs,E8,R1,FSC-H,SSC-H,4024,40.240,40.240
Invasion 3-4hrs,E8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E8,mCherry-/GFP+,YL2-A,BL1-A,724,7.240,17.992
Invasion 3-4hrs,E8,mCherry+/GFP+,YL2-A,BL1-A,64,0.640,1.590
Invasion 3-4hrs,E8,mCherry-/GFP-,YL2-A,BL1-A,120,1.200,2.982
Invasion 3-4hrs,E8,mCherry+/GFP-,YL2-A,BL1-A,3116,31.160,77.435
Invasion 3-4hrs,E8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E8,R1,YL2-A,BL1-A,4024,40.240,40.240
Invasion 3-4hrs,E8,R2,BL1-A,YL2-A,1434,14.340,89.457
Invasion 3-4hrs,E8,R4,BL1-A,YL2-A,38,0.380,2.371
Invasion 3-4hrs,E8,All Events,BL1-A,YL2-A,10000,100.000,100.000
